Customer ID,Category,Purchase Amount (USD),Review Rating,Discount Applied,Frequency of Purchases,Cluster
2763,Clothing,41,3.8,No,Every 3 Months,1
2764,Accessories,52,2.9,No,Quarterly,2
2765,Clothing,41,2.6,No,Weekly,1
2766,Accessories,70,4.3,No,Quarterly,2
2767,Clothing,91,2.8,No,Monthly,0
2768,Clothing,95,4.5,No,Monthly,0
2769,Clothing,25,3.8,No,Bi-Weekly,1
2770,Clothing,89,3.0,No,Weekly,0
2771,Footwear,44,3.3,No,Quarterly,1
2772,Outerwear,52,3.1,No,Fortnightly,2
2773,Accessories,94,3.5,No,Every 3 Months,0
2774,Clothing,98,4.6,No,Quarterly,0
2775,Footwear,40,4.1,No,Quarterly,1
2776,Clothing,25,3.6,No,Weekly,1
2777,Accessories,62,2.9,No,Annually,2
2778,Clothing,24,4.8,No,Every 3 Months,1
2779,Accessories,57,3.2,No,Bi-Weekly,2
2780,Accessories,66,4.3,No,Fortnightly,2
2781,Footwear,70,4.1,No,Fortnightly,2
2782,Footwear,39,4.6,No,Weekly,1
2783,Accessories,34,3.8,No,Annually,1
2784,Clothing,38,4.5,No,Quarterly,1
2785,Clothing,70,3.1,No,Every 3 Months,2
2786,Clothing,80,2.9,No,Monthly,0
2787,Accessories,51,3.8,No,Every 3 Months,2
2788,Footwear,79,4.1,No,Fortnightly,0
2789,Footwear,92,3.1,No,Annually,0
2790,Clothing,85,5.0,No,Bi-Weekly,0
2791,Clothing,63,4.5,No,Annually,2
2792,Accessories,60,2.8,No,Fortnightly,2
2793,Clothing,44,3.2,No,Weekly,1
2794,Footwear,57,3.1,No,Bi-Weekly,2
2795,Outerwear,24,3.3,No,Fortnightly,1
2796,Accessories,35,3.4,No,Annually,1
2797,Outerwear,73,3.8,No,Annually,2
2798,Accessories,42,3.5,No,Every 3 Months,1
2799,Clothing,20,4.8,No,Weekly,1
2800,Clothing,89,3.9,No,Every 3 Months,0
2801,Clothing,76,3.4,No,Bi-Weekly,0
2802,Clothing,56,2.6,No,Annually,2
2803,Outerwear,100,3.1,No,Fortnightly,0
2804,Clothing,44,3.3,No,Monthly,1
2805,Clothing,76,2.8,No,Every 3 Months,0
2806,Accessories,97,4.3,No,Quarterly,0
2807,Clothing,39,2.7,No,Annually,1
2808,Clothing,100,4.4,No,Fortnightly,0
2809,Clothing,62,3.9,No,Every 3 Months,2
2810,Clothing,98,3.0,No,Quarterly,0
2811,Clothing,31,4.0,No,Fortnightly,1
2812,Outerwear,89,3.7,No,Quarterly,0
2813,Clothing,91,3.8,No,Every 3 Months,0
2814,Clothing,50,3.3,No,Quarterly,2
2815,Clothing,32,3.6,No,Monthly,1
2816,Clothing,67,3.9,No,Every 3 Months,2
2817,Clothing,28,3.5,No,Weekly,1
2818,Accessories,65,3.4,No,Weekly,2
2819,Clothing,73,4.7,No,Annually,2
2820,Clothing,27,3.0,No,Monthly,1
2821,Accessories,89,3.9,No,Bi-Weekly,0
2822,Footwear,72,4.5,No,Monthly,2
2823,Clothing,37,4.1,No,Quarterly,1
2824,Clothing,63,4.5,No,Bi-Weekly,2
2825,Accessories,90,4.0,No,Quarterly,0
2826,Accessories,62,4.3,No,Annually,2
2827,Accessories,43,3.6,No,Annually,1
2828,Clothing,96,3.1,No,Bi-Weekly,0
2829,Accessories,83,2.6,No,Quarterly,0
2830,Accessories,67,3.4,No,Weekly,2
2831,Clothing,90,2.9,No,Every 3 Months,0
2832,Clothing,53,5.0,No,Weekly,2
2833,Accessories,37,4.6,No,Quarterly,1
2834,Clothing,56,3.3,No,Monthly,2
2835,Outerwear,43,2.9,No,Weekly,1
2836,Clothing,84,4.9,No,Annually,0
2837,Clothing,50,5.0,No,Bi-Weekly,2
2838,Footwear,88,4.5,No,Weekly,0
2839,Outerwear,50,3.7,No,Weekly,2
2840,Accessories,80,2.8,No,Monthly,0
2841,Clothing,47,3.5,No,Annually,2
2842,Clothing,33,3.0,No,Weekly,1
2843,Outerwear,100,4.3,No,Quarterly,0
2844,Clothing,26,3.6,No,Weekly,1
2845,Accessories,79,4.4,No,Annually,0
2846,Accessories,77,4.1,No,Every 3 Months,0
2847,Clothing,36,2.8,No,Bi-Weekly,1
2848,Accessories,21,2.8,No,Every 3 Months,1
2849,Footwear,72,4.9,No,Quarterly,2
2850,Outerwear,25,4.1,No,Bi-Weekly,1
2851,Clothing,79,3.0,No,Annually,0
2852,Clothing,73,3.0,No,Monthly,2
2853,Accessories,71,3.0,No,Weekly,2
2854,Accessories,48,3.2,No,Weekly,2
2855,Footwear,28,2.7,No,Monthly,1
2856,Footwear,95,3.8,No,Quarterly,0
2857,Outerwear,48,3.5,No,Monthly,2
2858,Clothing,93,3.8,No,Monthly,0
2859,Clothing,87,3.8,No,Monthly,0
2860,Clothing,32,3.4,No,Annually,1
2861,Clothing,38,2.9,No,Weekly,1
2862,Outerwear,54,3.4,No,Monthly,2
2863,Outerwear,75,4.7,No,Every 3 Months,0
2864,Clothing,56,3.9,No,Monthly,2
2865,Clothing,43,3.6,No,Weekly,1
2866,Clothing,97,3.7,No,Fortnightly,0
2867,Clothing,75,3.1,No,Annually,0
2868,Footwear,55,4.9,No,Fortnightly,2
2869,Accessories,49,2.6,No,Every 3 Months,2
2870,Clothing,58,4.2,No,Weekly,2
2871,Accessories,34,4.8,No,Every 3 Months,1
2872,Clothing,43,2.7,No,Bi-Weekly,1
2873,Accessories,48,2.6,No,Annually,2
2874,Clothing,40,2.6,No,Monthly,1
2875,Clothing,29,3.1,No,Annually,1
2876,Clothing,81,2.6,No,Weekly,0
2877,Clothing,84,3.4,No,Fortnightly,0
2878,Clothing,46,3.6,No,Monthly,1
2879,Clothing,86,4.3,No,Annually,0
2880,Clothing,57,4.9,No,Annually,2
2881,Clothing,61,4.8,No,Quarterly,2
2882,Accessories,90,4.2,No,Annually,0
2883,Clothing,51,2.6,No,Bi-Weekly,2
2884,Clothing,48,3.2,No,Weekly,2
2885,Footwear,50,3.4,No,Every 3 Months,2
2886,Accessories,82,3.5,No,Bi-Weekly,0
2887,Accessories,33,4.2,No,Weekly,1
2888,Footwear,28,2.8,No,Bi-Weekly,1
2889,Clothing,42,5.0,No,Quarterly,1
2890,Accessories,43,3.3,No,Annually,1
2891,Clothing,55,3.7,No,Monthly,2
2892,Clothing,73,2.5,No,Monthly,2
2893,Clothing,39,3.2,No,Monthly,1
2894,Accessories,20,3.1,No,Every 3 Months,1
2895,Accessories,32,3.5,No,Annually,1
2896,Clothing,86,4.6,No,Monthly,0
2897,Clothing,91,3.3,No,Every 3 Months,0
2898,Outerwear,59,2.5,No,Fortnightly,2
2899,Footwear,33,4.6,No,Annually,1
2900,Footwear,64,4.2,No,Fortnightly,2
2901,Clothing,67,4.0,No,Bi-Weekly,2
2902,Clothing,43,2.6,No,Quarterly,1
2903,Footwear,32,4.6,No,Bi-Weekly,1
2904,Accessories,39,3.5,No,Every 3 Months,1
2905,Footwear,41,4.0,No,Monthly,1
2906,Accessories,53,4.8,No,Fortnightly,2
2907,Outerwear,27,3.9,No,Annually,1
2908,Accessories,82,3.7,No,Bi-Weekly,0
2909,Clothing,87,3.1,No,Every 3 Months,0
2910,Accessories,78,3.0,No,Every 3 Months,0
2911,Accessories,32,2.9,No,Monthly,1
2912,Clothing,38,2.9,No,Quarterly,1
2913,Footwear,37,4.0,No,Bi-Weekly,1
2914,Outerwear,83,3.5,No,Every 3 Months,0
2915,Clothing,72,3.8,No,Bi-Weekly,2
2916,Clothing,30,4.5,No,Bi-Weekly,1
2917,Clothing,66,2.7,No,Bi-Weekly,2
2918,Clothing,45,2.9,No,Annually,1
2919,Accessories,73,4.9,No,Weekly,2
2920,Footwear,67,3.8,No,Monthly,2
2921,Accessories,72,4.9,No,Bi-Weekly,2
2922,Accessories,24,4.6,No,Fortnightly,1
2923,Accessories,68,3.5,No,Quarterly,2
2924,Clothing,70,4.2,No,Quarterly,2
2925,Clothing,64,3.7,No,Every 3 Months,2
2926,Clothing,91,2.8,No,Every 3 Months,0
2927,Accessories,82,4.8,No,Weekly,0
2928,Clothing,24,2.7,No,Bi-Weekly,1
2929,Accessories,80,3.6,No,Weekly,0
2930,Clothing,53,4.5,No,Fortnightly,2
2931,Clothing,50,4.0,No,Monthly,2
2932,Accessories,31,4.5,No,Bi-Weekly,1
2933,Accessories,88,3.9,No,Quarterly,0
2934,Accessories,52,3.8,No,Monthly,2
2935,Accessories,22,4.7,No,Quarterly,1
2936,Footwear,27,4.6,No,Weekly,1
2937,Clothing,34,3.6,No,Weekly,1
2938,Accessories,39,4.3,No,Weekly,1
2939,Accessories,53,3.0,No,Monthly,2
2940,Clothing,46,4.3,No,Weekly,1
2941,Accessories,85,4.8,No,Monthly,0
2942,Clothing,86,3.7,No,Monthly,0
2943,Clothing,63,2.6,No,Weekly,2
2944,Clothing,44,3.4,No,Monthly,1
2945,Footwear,95,3.9,No,Every 3 Months,0
2946,Accessories,49,4.8,No,Every 3 Months,2
2947,Clothing,77,2.8,No,Quarterly,0
2948,Accessories,63,4.4,No,Annually,2
2949,Clothing,83,3.1,No,Bi-Weekly,0
2950,Accessories,93,3.8,No,Annually,0
2951,Clothing,91,4.1,No,Every 3 Months,0
2952,Accessories,99,4.6,No,Weekly,0
2953,Accessories,24,4.9,No,Monthly,1
2954,Clothing,82,4.8,No,Annually,0
2955,Clothing,28,3.9,No,Annually,1
2956,Footwear,67,2.6,No,Annually,2
2957,Clothing,88,3.7,No,Monthly,0
2958,Accessories,70,4.7,No,Annually,2
2959,Clothing,100,4.5,No,Monthly,0
2960,Accessories,28,4.7,No,Quarterly,1
2961,Outerwear,48,3.6,No,Weekly,2
2962,Clothing,43,2.8,No,Bi-Weekly,1
2963,Clothing,40,4.0,No,Every 3 Months,1
2964,Footwear,97,3.6,No,Weekly,0
2965,Outerwear,25,3.8,No,Fortnightly,1
2966,Accessories,45,4.4,No,Fortnightly,1
2967,Footwear,49,2.8,No,Every 3 Months,2
2968,Footwear,36,3.4,No,Annually,1
2969,Clothing,48,4.9,No,Every 3 Months,2
2970,Accessories,62,4.3,No,Every 3 Months,2
2971,Accessories,74,3.4,No,Bi-Weekly,2
2972,Accessories,100,3.9,No,Every 3 Months,0
2973,Outerwear,39,4.2,No,Every 3 Months,1
2974,Footwear,65,2.7,No,Fortnightly,2
2975,Footwear,99,4.1,No,Weekly,0
2976,Accessories,68,4.5,No,Every 3 Months,2
2977,Outerwear,97,2.8,No,Fortnightly,0
2978,Clothing,47,3.4,No,Annually,2
2979,Clothing,56,3.9,No,Fortnightly,2
2980,Clothing,91,2.6,No,Weekly,0
2981,Accessories,93,4.4,No,Monthly,0
2982,Clothing,36,4.9,No,Annually,1
2983,Clothing,45,3.6,No,Weekly,1
2984,Clothing,44,2.8,No,Quarterly,1
2985,Accessories,32,4.3,No,Bi-Weekly,1
2986,Accessories,36,3.0,No,Bi-Weekly,1
2987,Accessories,85,3.3,No,Monthly,0
2988,Clothing,36,2.5,No,Monthly,1
2989,Clothing,55,5.0,No,Monthly,2
2990,Accessories,20,4.3,No,Weekly,1
2991,Clothing,91,4.2,No,Monthly,0
2992,Clothing,71,3.9,No,Bi-Weekly,2
2993,Clothing,64,3.9,No,Weekly,2
2994,Outerwear,21,4.2,No,Bi-Weekly,1
2995,Clothing,100,3.5,No,Quarterly,0
2996,Clothing,96,2.5,No,Bi-Weekly,0
2997,Accessories,91,2.9,No,Every 3 Months,0
2998,Clothing,40,2.7,No,Every 3 Months,1
2999,Clothing,53,4.7,No,Quarterly,2
3000,Accessories,48,3.8,No,Monthly,2
3001,Footwear,70,3.7,No,Weekly,2
3002,Outerwear,29,4.7,No,Quarterly,1
3003,Accessories,29,3.6,No,Quarterly,1
3004,Clothing,53,2.8,No,Every 3 Months,2
3005,Clothing,79,3.7,No,Fortnightly,0
3006,Clothing,65,3.5,No,Weekly,2
3007,Clothing,99,3.7,No,Bi-Weekly,0
3008,Accessories,60,3.0,No,Weekly,2
3009,Footwear,86,4.9,No,Weekly,0
3010,Accessories,73,4.6,No,Fortnightly,2
3011,Accessories,45,3.3,No,Annually,1
3012,Accessories,70,3.0,No,Every 3 Months,2
3013,Accessories,65,3.5,No,Annually,2
3014,Clothing,55,4.2,No,Monthly,2
3015,Clothing,65,4.5,No,Every 3 Months,2
3016,Accessories,21,2.8,No,Bi-Weekly,1
3017,Clothing,26,4.9,No,Quarterly,1
3018,Accessories,71,3.3,No,Bi-Weekly,2
3019,Footwear,41,3.0,No,Bi-Weekly,1
3020,Outerwear,44,3.9,No,Annually,1
3021,Clothing,81,2.8,No,Every 3 Months,0
3022,Accessories,77,4.5,No,Quarterly,0
3023,Footwear,26,4.0,No,Weekly,1
3024,Accessories,31,2.9,No,Quarterly,1
3025,Clothing,82,4.0,No,Every 3 Months,0
3026,Footwear,60,3.4,No,Monthly,2
3027,Clothing,70,2.5,No,Annually,2
3028,Clothing,26,2.8,No,Quarterly,1
3029,Clothing,100,3.0,No,Every 3 Months,0
3030,Clothing,82,3.1,No,Quarterly,0
3031,Footwear,24,2.6,No,Weekly,1
3032,Clothing,74,4.9,No,Monthly,2
3033,Accessories,58,3.5,No,Quarterly,2
3034,Clothing,56,2.6,No,Weekly,2
3035,Footwear,37,3.5,No,Quarterly,1
3036,Accessories,64,4.5,No,Bi-Weekly,2
3037,Clothing,58,4.3,No,Fortnightly,2
3038,Accessories,44,4.8,No,Annually,1
3039,Accessories,39,4.2,No,Annually,1
3040,Clothing,48,3.2,No,Bi-Weekly,2
3041,Accessories,32,4.1,No,Fortnightly,1
3042,Accessories,79,4.0,No,Monthly,0
3043,Outerwear,27,2.9,No,Every 3 Months,1
3044,Accessories,98,2.6,No,Monthly,0
3045,Footwear,67,2.7,No,Quarterly,2
3046,Clothing,37,4.6,No,Bi-Weekly,1
3047,Footwear,49,3.2,No,Every 3 Months,2
3048,Footwear,74,4.1,No,Bi-Weekly,2
3049,Accessories,93,3.9,No,Fortnightly,0
3050,Accessories,60,3.0,No,Bi-Weekly,2
3051,Outerwear,76,3.6,No,Every 3 Months,0
3052,Accessories,64,4.6,No,Every 3 Months,2
3053,Footwear,38,4.5,No,Fortnightly,1
3054,Footwear,91,3.2,No,Monthly,0
3055,Footwear,70,4.9,No,Monthly,2
3056,Footwear,22,5.0,No,Bi-Weekly,1
3057,Accessories,59,3.8,No,Bi-Weekly,2
3058,Accessories,22,3.4,No,Weekly,1
3059,Accessories,74,3.8,No,Fortnightly,2
3060,Clothing,71,3.2,No,Quarterly,2
3061,Outerwear,80,4.7,No,Monthly,0
3062,Clothing,59,4.5,No,Every 3 Months,2
3063,Accessories,96,3.3,No,Monthly,0
3064,Accessories,43,3.9,No,Fortnightly,1
3065,Accessories,76,3.6,No,Quarterly,0
3066,Outerwear,59,2.8,No,Bi-Weekly,2
3067,Clothing,48,4.3,No,Every 3 Months,2
3068,Accessories,22,3.5,No,Weekly,1
3069,Footwear,40,4.2,No,Weekly,1
3070,Clothing,73,4.6,No,Quarterly,2
3071,Footwear,26,2.6,No,Bi-Weekly,1
3072,Clothing,41,3.4,No,Monthly,1
3073,Accessories,98,3.1,No,Quarterly,0
3074,Clothing,63,3.6,No,Bi-Weekly,2
3075,Footwear,55,4.2,No,Fortnightly,2
3076,Clothing,90,3.6,No,Every 3 Months,0
3077,Accessories,46,3.6,No,Bi-Weekly,1
3078,Clothing,88,3.0,No,Bi-Weekly,0
3079,Accessories,95,2.5,No,Bi-Weekly,0
3080,Accessories,31,4.0,No,Annually,1
3081,Clothing,42,4.1,No,Bi-Weekly,1
3082,Footwear,44,4.9,No,Weekly,1
3083,Clothing,99,4.0,No,Annually,0
3084,Clothing,20,3.5,No,Quarterly,1
3085,Accessories,37,3.2,No,Monthly,1
3086,Clothing,50,2.8,No,Every 3 Months,2
3087,Accessories,73,3.5,No,Every 3 Months,2
3088,Clothing,84,3.1,No,Monthly,0
3089,Clothing,64,3.3,No,Quarterly,2
3090,Footwear,21,4.6,No,Bi-Weekly,1
3091,Clothing,36,4.9,No,Quarterly,1
3092,Clothing,81,3.4,No,Annually,0
3093,Accessories,54,3.5,No,Bi-Weekly,2
3094,Clothing,63,4.8,No,Every 3 Months,2
3095,Footwear,59,2.7,No,Weekly,2
3096,Accessories,53,3.4,No,Fortnightly,2
3097,Clothing,63,3.5,No,Monthly,2
3098,Footwear,33,3.7,No,Quarterly,1
3099,Clothing,64,3.3,No,Quarterly,2
3100,Clothing,98,2.9,No,Bi-Weekly,0
3101,Accessories,85,3.9,No,Weekly,0
3102,Accessories,82,2.7,No,Fortnightly,0
3103,Outerwear,85,4.3,No,Bi-Weekly,0
3104,Clothing,37,3.0,No,Weekly,1
3105,Clothing,56,5.0,No,Fortnightly,2
3106,Clothing,33,2.7,No,Monthly,1
3107,Footwear,57,4.7,No,Annually,2
3108,Clothing,31,4.6,No,Bi-Weekly,1
3109,Clothing,69,3.2,No,Monthly,2
3110,Outerwear,92,4.3,No,Fortnightly,0
3111,Accessories,46,4.6,No,Bi-Weekly,1
3112,Accessories,81,4.9,No,Quarterly,0
3113,Clothing,97,3.8,No,Annually,0
3114,Clothing,93,2.6,No,Weekly,0
3115,Accessories,56,4.7,No,Bi-Weekly,2
3116,Accessories,53,4.1,No,Bi-Weekly,2
3117,Outerwear,66,3.7,No,Weekly,2
3118,Clothing,50,3.0,No,Bi-Weekly,2
3119,Clothing,97,4.7,No,Quarterly,0
3120,Footwear,79,4.7,No,Every 3 Months,0
3121,Clothing,76,4.0,No,Fortnightly,0
3122,Clothing,38,2.6,No,Weekly,1
3123,Clothing,45,3.0,No,Fortnightly,1
3124,Accessories,77,3.3,No,Bi-Weekly,0
3125,Accessories,51,3.4,No,Every 3 Months,2
3126,Outerwear,26,4.0,No,Quarterly,1
3127,Accessories,76,2.6,No,Bi-Weekly,0
3128,Accessories,94,3.4,No,Every 3 Months,0
3129,Outerwear,32,4.4,No,Annually,1
3130,Footwear,20,4.7,No,Every 3 Months,1
3131,Clothing,20,4.5,No,Every 3 Months,1
3132,Outerwear,59,2.9,No,Every 3 Months,2
3133,Clothing,97,4.2,No,Quarterly,0
3134,Clothing,68,4.1,No,Bi-Weekly,2
3135,Footwear,66,4.4,No,Weekly,2
3136,Footwear,85,4.7,No,Fortnightly,0
3137,Clothing,32,3.1,No,Bi-Weekly,1
3138,Outerwear,44,2.7,No,Monthly,1
3139,Clothing,95,4.6,No,Every 3 Months,0
3140,Accessories,85,4.4,No,Weekly,0
3141,Accessories,44,4.6,No,Weekly,1
3142,Accessories,30,4.9,No,Bi-Weekly,1
3143,Footwear,21,4.0,No,Quarterly,1
3144,Clothing,22,2.9,No,Quarterly,1
3145,Footwear,70,2.6,No,Quarterly,2
3146,Accessories,29,4.6,No,Fortnightly,1
3147,Clothing,83,4.9,No,Annually,0
3148,Clothing,99,4.3,No,Weekly,0
3149,Clothing,35,4.3,No,Weekly,1
3150,Accessories,40,4.6,No,Annually,1
3151,Clothing,25,2.6,No,Bi-Weekly,1
3152,Clothing,64,3.1,No,Quarterly,2
3153,Accessories,90,3.1,No,Monthly,0
3154,Clothing,88,3.1,No,Fortnightly,0
3155,Accessories,55,4.4,No,Quarterly,2
3156,Accessories,90,4.3,No,Annually,0
3157,Clothing,50,3.1,No,Monthly,2
3158,Accessories,34,3.1,No,Fortnightly,1
3159,Accessories,77,4.9,No,Monthly,0
3160,Accessories,89,2.9,No,Quarterly,0
3161,Accessories,87,3.8,No,Fortnightly,0
3162,Clothing,77,4.2,No,Monthly,0
3163,Footwear,85,3.9,No,Quarterly,0
3164,Clothing,66,2.8,No,Monthly,2
3165,Clothing,32,2.6,No,Annually,1
3166,Outerwear,92,3.0,No,Every 3 Months,0
3167,Clothing,80,2.7,No,Fortnightly,0
3168,Clothing,78,2.8,No,Bi-Weekly,0
3169,Clothing,24,2.9,No,Fortnightly,1
3170,Clothing,59,3.8,No,Weekly,2
3171,Accessories,41,4.4,No,Fortnightly,1
3172,Accessories,26,3.1,No,Bi-Weekly,1
3173,Clothing,52,3.7,No,Bi-Weekly,2
3174,Clothing,46,4.9,No,Fortnightly,1
3175,Clothing,52,3.8,No,Monthly,2
3176,Clothing,42,3.4,No,Every 3 Months,1
3177,Footwear,37,4.6,No,Monthly,1
3178,Accessories,52,3.2,No,Monthly,2
3179,Footwear,34,2.7,No,Annually,1
3180,Clothing,88,4.3,No,Bi-Weekly,0
3181,Accessories,88,3.8,No,Weekly,0
3182,Outerwear,51,4.4,No,Every 3 Months,2
3183,Accessories,97,3.6,No,Annually,0
3184,Footwear,56,3.5,No,Every 3 Months,2
3185,Clothing,53,4.2,No,Quarterly,2
3186,Clothing,71,4.7,No,Annually,2
3187,Accessories,93,4.8,No,Annually,0
3188,Clothing,72,3.2,No,Weekly,2
3189,Clothing,59,3.5,No,Monthly,2
3190,Footwear,87,4.2,No,Bi-Weekly,0
3191,Clothing,78,3.4,No,Fortnightly,0
3192,Clothing,68,4.7,No,Every 3 Months,2
3193,Clothing,76,3.0,No,Fortnightly,0
3194,Accessories,99,4.0,No,Fortnightly,0
3195,Footwear,52,4.6,No,Bi-Weekly,2
3196,Accessories,58,4.9,No,Quarterly,2
3197,Accessories,59,2.8,No,Fortnightly,2
3198,Clothing,71,3.2,No,Every 3 Months,2
3199,Accessories,94,2.8,No,Weekly,0
3200,Accessories,40,4.2,No,Monthly,1
3201,Clothing,24,4.8,No,Monthly,1
3202,Clothing,38,2.8,No,Monthly,1
3203,Accessories,37,4.5,No,Annually,1
3204,Outerwear,29,4.1,No,Annually,1
3205,Outerwear,92,4.3,No,Bi-Weekly,0
3206,Clothing,24,4.4,No,Every 3 Months,1
3207,Footwear,52,3.0,No,Monthly,2
3208,Clothing,29,2.7,No,Annually,1
3209,Accessories,30,3.3,No,Weekly,1
3210,Footwear,31,4.3,No,Annually,1
3211,Clothing,67,2.9,No,Bi-Weekly,2
3212,Clothing,65,4.9,No,Monthly,2
3213,Footwear,22,3.6,No,Weekly,1
3214,Accessories,56,3.3,No,Monthly,2
3215,Clothing,78,3.1,No,Annually,0
3216,Outerwear,90,2.7,No,Every 3 Months,0
3217,Clothing,85,3.4,No,Weekly,0
3218,Accessories,58,3.4,No,Weekly,2
3219,Clothing,34,3.9,No,Monthly,1
3220,Outerwear,40,3.5,No,Weekly,1
3221,Accessories,29,4.1,No,Monthly,1
3222,Clothing,76,3.2,No,Annually,0
3223,Accessories,84,4.6,No,Quarterly,0
3224,Clothing,65,3.9,No,Bi-Weekly,2
3225,Clothing,80,2.7,No,Monthly,0
3226,Clothing,98,3.0,No,Weekly,0
3227,Footwear,71,3.3,No,Fortnightly,2
3228,Accessories,69,2.7,No,Quarterly,2
3229,Accessories,95,4.6,No,Annually,0
3230,Clothing,67,2.7,No,Monthly,2
3231,Footwear,49,2.5,No,Annually,2
3232,Footwear,97,4.4,No,Annually,0
3233,Clothing,34,4.0,No,Monthly,1
3234,Accessories,74,3.8,No,Bi-Weekly,2
3235,Accessories,96,2.5,No,Quarterly,0
3236,Accessories,68,4.0,No,Monthly,2
3237,Accessories,84,4.1,No,Monthly,0
3238,Clothing,57,2.8,No,Weekly,2
3239,Footwear,84,3.4,No,Quarterly,0
3240,Accessories,32,2.7,No,Monthly,1
3241,Footwear,37,3.8,No,Monthly,1
3242,Accessories,58,4.4,No,Quarterly,2
3243,Clothing,74,2.8,No,Weekly,2
3244,Clothing,99,5.0,No,Every 3 Months,0
3245,Clothing,81,4.7,No,Annually,0
3246,Clothing,76,3.2,No,Weekly,0
3247,Footwear,98,2.9,No,Monthly,0
3248,Accessories,91,3.7,No,Fortnightly,0
3249,Clothing,79,4.2,No,Quarterly,0
3250,Accessories,83,3.4,No,Quarterly,0
3251,Outerwear,90,2.9,No,Weekly,0
3252,Outerwear,20,3.7,No,Quarterly,1
3253,Footwear,21,2.7,No,Fortnightly,1
3254,Accessories,60,3.2,No,Fortnightly,2
3255,Clothing,31,4.9,No,Every 3 Months,1
3256,Clothing,40,2.8,No,Monthly,1
3257,Accessories,26,4.7,No,Every 3 Months,1
3258,Clothing,98,3.3,No,Every 3 Months,0
3259,Footwear,51,4.3,No,Bi-Weekly,2
3260,Accessories,95,3.7,No,Every 3 Months,0
3261,Accessories,36,4.5,No,Annually,1
3262,Accessories,52,3.4,No,Weekly,2
3263,Clothing,35,2.7,No,Every 3 Months,1
3264,Clothing,68,4.4,No,Fortnightly,2
3265,Clothing,50,4.0,No,Bi-Weekly,2
3266,Accessories,100,3.2,No,Fortnightly,0
3267,Outerwear,74,4.2,No,Weekly,2
3268,Clothing,45,3.0,No,Quarterly,1
3269,Clothing,97,2.8,No,Every 3 Months,0
3270,Clothing,60,4.9,No,Monthly,2
3271,Clothing,25,4.7,No,Annually,1
3272,Clothing,55,4.4,No,Weekly,2
3273,Footwear,99,3.1,No,Quarterly,0
3274,Accessories,45,2.6,No,Every 3 Months,1
3275,Clothing,20,3.9,No,Fortnightly,1
3276,Clothing,88,2.6,No,Weekly,0
3277,Accessories,99,4.0,No,Every 3 Months,0
3278,Clothing,86,4.9,No,Monthly,0
3279,Clothing,70,3.3,No,Weekly,2
3280,Accessories,50,3.0,No,Fortnightly,2
3281,Accessories,57,2.7,No,Monthly,2
3282,Clothing,69,3.1,No,Annually,2
3283,Clothing,94,4.8,No,Monthly,0
3284,Outerwear,24,2.9,No,Every 3 Months,1
3285,Accessories,79,4.5,No,Annually,0
3286,Accessories,31,4.6,No,Weekly,1
3287,Outerwear,67,5.0,No,Fortnightly,2
3288,Clothing,63,4.3,No,Weekly,2
3289,Accessories,61,4.9,No,Bi-Weekly,2
3290,Accessories,50,4.0,No,Every 3 Months,2
3291,Outerwear,82,3.1,No,Monthly,0
3292,Accessories,51,2.6,No,Monthly,2
3293,Accessories,23,4.9,No,Fortnightly,1
3294,Outerwear,91,3.5,No,Fortnightly,0
3295,Clothing,60,4.5,No,Bi-Weekly,2
3296,Clothing,34,2.8,No,Weekly,1
3297,Clothing,23,4.2,No,Quarterly,1
3298,Accessories,82,4.1,No,Monthly,0
3299,Outerwear,73,3.5,No,Every 3 Months,2
3300,Clothing,32,4.0,No,Monthly,1
3301,Accessories,80,4.0,No,Bi-Weekly,0
3302,Clothing,58,2.5,No,Fortnightly,2
3303,Clothing,82,4.2,No,Bi-Weekly,0
3304,Accessories,60,3.4,No,Fortnightly,2
3305,Accessories,79,4.8,No,Every 3 Months,0
3306,Clothing,41,4.9,No,Bi-Weekly,1
3307,Outerwear,39,3.6,No,Fortnightly,1
3308,Accessories,36,4.0,No,Monthly,1
3309,Clothing,70,2.6,No,Monthly,2
3310,Accessories,47,3.1,No,Monthly,2
3311,Outerwear,27,3.6,No,Fortnightly,1
3312,Accessories,52,4.0,No,Annually,2
3313,Footwear,75,3.9,No,Quarterly,0
3314,Accessories,30,3.9,No,Monthly,1
3315,Clothing,94,3.3,No,Quarterly,0
3316,Accessories,68,2.9,No,Every 3 Months,2
3317,Clothing,45,3.1,No,Fortnightly,1
3318,Accessories,67,4.7,No,Quarterly,2
3319,Outerwear,46,3.9,No,Monthly,1
3320,Clothing,31,4.3,No,Every 3 Months,1
3321,Clothing,44,4.2,No,Every 3 Months,1
3322,Outerwear,100,4.3,No,Annually,0
3323,Clothing,92,4.6,No,Weekly,0
3324,Accessories,78,3.8,No,Monthly,0
3325,Clothing,32,3.3,No,Weekly,1
3326,Footwear,97,3.7,No,Monthly,0
3327,Accessories,95,4.3,No,Annually,0
3328,Clothing,64,4.1,No,Quarterly,2
3329,Footwear,35,3.2,No,Bi-Weekly,1
3330,Accessories,54,3.8,No,Bi-Weekly,2
3331,Footwear,96,3.2,No,Quarterly,0
3332,Accessories,58,3.5,No,Quarterly,2
3333,Clothing,23,3.1,No,Bi-Weekly,1
3334,Clothing,35,4.2,No,Monthly,1
