Customer ID,Category,Purchase Amount (USD),Review Rating,Discount Applied,Frequency of Purchases
3011,Accessories,45,3.3,No,Annually
3012,Accessories,70,3.0,No,Every 3 Months
3013,Accessories,65,3.5,No,Annually
3014,Clothing,55,4.2,No,Monthly
3015,Clothing,65,4.5,No,Every 3 Months
3016,Accessories,21,2.8,No,Bi-Weekly
3017,Clothing,26,4.9,No,Quarterly
3018,Accessories,71,3.3,No,Bi-Weekly
3019,Footwear,41,3.0,No,Bi-Weekly
3020,Outerwear,44,3.9,No,Annually
3021,Clothing,81,2.8,No,Every 3 Months
3022,Accessories,77,4.5,No,Quarterly
3023,Footwear,26,4.0,No,Weekly
3024,Accessories,31,2.9,No,Quarterly
3025,Clothing,82,4.0,No,Every 3 Months
3026,Footwear,60,3.4,No,Monthly
3027,Clothing,70,2.5,No,Annually
3028,Clothing,26,2.8,No,Quarterly
3029,Clothing,100,3.0,No,Every 3 Months
3030,Clothing,82,3.1,No,Quarterly
3031,Footwear,24,2.6,No,Weekly
3032,Clothing,74,4.9,No,Monthly
3033,Accessories,58,3.5,No,Quarterly
3034,Clothing,56,2.6,No,Weekly
3035,Footwear,37,3.5,No,Quarterly
3036,Accessories,64,4.5,No,Bi-Weekly
3037,Clothing,58,4.3,No,Fortnightly
3038,Accessories,44,4.8,No,Annually
3039,Accessories,39,4.2,No,Annually
3040,Clothing,48,3.2,No,Bi-Weekly
3041,Accessories,32,4.1,No,Fortnightly
3042,Accessories,79,4.0,No,Monthly
3043,Outerwear,27,2.9,No,Every 3 Months
3044,Accessories,98,2.6,No,Monthly
3045,Footwear,67,2.7,No,Quarterly
3046,Clothing,37,4.6,No,Bi-Weekly
3047,Footwear,49,3.2,No,Every 3 Months
3048,Footwear,74,4.1,No,Bi-Weekly
3049,Accessories,93,3.9,No,Fortnightly
3050,Accessories,60,3.0,No,Bi-Weekly
3051,Outerwear,76,3.6,No,Every 3 Months
3052,Accessories,64,4.6,No,Every 3 Months
3053,Footwear,38,4.5,No,Fortnightly
3054,Footwear,91,3.2,No,Monthly
3055,Footwear,70,4.9,No,Monthly
3056,Footwear,22,5.0,No,Bi-Weekly
3057,Accessories,59,3.8,No,Bi-Weekly
3058,Accessories,22,3.4,No,Weekly
3059,Accessories,74,3.8,No,Fortnightly
3060,Clothing,71,3.2,No,Quarterly
3061,Outerwear,80,4.7,No,Monthly
3062,Clothing,59,4.5,No,Every 3 Months
3063,Accessories,96,3.3,No,Monthly
3064,Accessories,43,3.9,No,Fortnightly
3065,Accessories,76,3.6,No,Quarterly
3066,Outerwear,59,2.8,No,Bi-Weekly
3067,Clothing,48,4.3,No,Every 3 Months
3068,Accessories,22,3.5,No,Weekly
3069,Footwear,40,4.2,No,Weekly
3070,Clothing,73,4.6,No,Quarterly
3071,Footwear,26,2.6,No,Bi-Weekly
3072,Clothing,41,3.4,No,Monthly
3073,Accessories,98,3.1,No,Quarterly
3074,Clothing,63,3.6,No,Bi-Weekly
3075,Footwear,55,4.2,No,Fortnightly
3076,Clothing,90,3.6,No,Every 3 Months
3077,Accessories,46,3.6,No,Bi-Weekly
3078,Clothing,88,3.0,No,Bi-Weekly
3079,Accessories,95,2.5,No,Bi-Weekly
3080,Accessories,31,4.0,No,Annually
3081,Clothing,42,4.1,No,Bi-Weekly
3082,Footwear,44,4.9,No,Weekly
3083,Clothing,99,4.0,No,Annually
3084,Clothing,20,3.5,No,Quarterly
3085,Accessories,37,3.2,No,Monthly
3086,Clothing,50,2.8,No,Every 3 Months
3087,Accessories,73,3.5,No,Every 3 Months
3088,Clothing,84,3.1,No,Monthly
3089,Clothing,64,3.3,No,Quarterly
3090,Footwear,21,4.6,No,Bi-Weekly
3091,Clothing,36,4.9,No,Quarterly
3092,Clothing,81,3.4,No,Annually
3093,Accessories,54,3.5,No,Bi-Weekly
3094,Clothing,63,4.8,No,Every 3 Months
3095,Footwear,59,2.7,No,Weekly
3096,Accessories,53,3.4,No,Fortnightly
3097,Clothing,63,3.5,No,Monthly
3098,Footwear,33,3.7,No,Quarterly
3099,Clothing,64,3.3,No,Quarterly
3100,Clothing,98,2.9,No,Bi-Weekly
3101,Accessories,85,3.9,No,Weekly
3102,Accessories,82,2.7,No,Fortnightly
3103,Outerwear,85,4.3,No,Bi-Weekly
3104,Clothing,37,3.0,No,Weekly
3105,Clothing,56,5.0,No,Fortnightly
3106,Clothing,33,2.7,No,Monthly
3107,Footwear,57,4.7,No,Annually
3108,Clothing,31,4.6,No,Bi-Weekly
3109,Clothing,69,3.2,No,Monthly
3110,Outerwear,92,4.3,No,Fortnightly
3111,Accessories,46,4.6,No,Bi-Weekly
3112,Accessories,81,4.9,No,Quarterly
3113,Clothing,97,3.8,No,Annually
3114,Clothing,93,2.6,No,Weekly
3115,Accessories,56,4.7,No,Bi-Weekly
3116,Accessories,53,4.1,No,Bi-Weekly
3117,Outerwear,66,3.7,No,Weekly
3118,Clothing,50,3.0,No,Bi-Weekly
3119,Clothing,97,4.7,No,Quarterly
3120,Footwear,79,4.7,No,Every 3 Months
3121,Clothing,76,4.0,No,Fortnightly
3122,Clothing,38,2.6,No,Weekly
3123,Clothing,45,3.0,No,Fortnightly
3124,Accessories,77,3.3,No,Bi-Weekly
3125,Accessories,51,3.4,No,Every 3 Months
3126,Outerwear,26,4.0,No,Quarterly
3127,Accessories,76,2.6,No,Bi-Weekly
3128,Accessories,94,3.4,No,Every 3 Months
3129,Outerwear,32,4.4,No,Annually
3130,Footwear,20,4.7,No,Every 3 Months
3131,Clothing,20,4.5,No,Every 3 Months
3132,Outerwear,59,2.9,No,Every 3 Months
3133,Clothing,97,4.2,No,Quarterly
3134,Clothing,68,4.1,No,Bi-Weekly
3135,Footwear,66,4.4,No,Weekly
3136,Footwear,85,4.7,No,Fortnightly
3137,Clothing,32,3.1,No,Bi-Weekly
3138,Outerwear,44,2.7,No,Monthly
3139,Clothing,95,4.6,No,Every 3 Months
3140,Accessories,85,4.4,No,Weekly
3141,Accessories,44,4.6,No,Weekly
3142,Accessories,30,4.9,No,Bi-Weekly
3143,Footwear,21,4.0,No,Quarterly
3144,Clothing,22,2.9,No,Quarterly
3145,Footwear,70,2.6,No,Quarterly
3146,Accessories,29,4.6,No,Fortnightly
3147,Clothing,83,4.9,No,Annually
3148,Clothing,99,4.3,No,Weekly
3149,Clothing,35,4.3,No,Weekly
3150,Accessories,40,4.6,No,Annually
3151,Clothing,25,2.6,No,Bi-Weekly
3152,Clothing,64,3.1,No,Quarterly
3153,Accessories,90,3.1,No,Monthly
3154,Clothing,88,3.1,No,Fortnightly
3155,Accessories,55,4.4,No,Quarterly
3156,Accessories,90,4.3,No,Annually
3157,Clothing,50,3.1,No,Monthly
3158,Accessories,34,3.1,No,Fortnightly
3159,Accessories,77,4.9,No,Monthly
3160,Accessories,89,2.9,No,Quarterly
3161,Accessories,87,3.8,No,Fortnightly
3162,Clothing,77,4.2,No,Monthly
3163,Footwear,85,3.9,No,Quarterly
3164,Clothing,66,2.8,No,Monthly
3165,Clothing,32,2.6,No,Annually
3166,Outerwear,92,3.0,No,Every 3 Months
3167,Clothing,80,2.7,No,Fortnightly
3168,Clothing,78,2.8,No,Bi-Weekly
3169,Clothing,24,2.9,No,Fortnightly
3170,Clothing,59,3.8,No,Weekly
3171,Accessories,41,4.4,No,Fortnightly
3172,Accessories,26,3.1,No,Bi-Weekly
3173,Clothing,52,3.7,No,Bi-Weekly
3174,Clothing,46,4.9,No,Fortnightly
3175,Clothing,52,3.8,No,Monthly
3176,Clothing,42,3.4,No,Every 3 Months
3177,Footwear,37,4.6,No,Monthly
3178,Accessories,52,3.2,No,Monthly
3179,Footwear,34,2.7,No,Annually
3180,Clothing,88,4.3,No,Bi-Weekly
3181,Accessories,88,3.8,No,Weekly
3182,Outerwear,51,4.4,No,Every 3 Months
3183,Accessories,97,3.6,No,Annually
3184,Footwear,56,3.5,No,Every 3 Months
3185,Clothing,53,4.2,No,Quarterly
3186,Clothing,71,4.7,No,Annually
3187,Accessories,93,4.8,No,Annually
3188,Clothing,72,3.2,No,Weekly
3189,Clothing,59,3.5,No,Monthly
3190,Footwear,87,4.2,No,Bi-Weekly
3191,Clothing,78,3.4,No,Fortnightly
3192,Clothing,68,4.7,No,Every 3 Months
3193,Clothing,76,3.0,No,Fortnightly
3194,Accessories,99,4.0,No,Fortnightly
3195,Footwear,52,4.6,No,Bi-Weekly
3196,Accessories,58,4.9,No,Quarterly
3197,Accessories,59,2.8,No,Fortnightly
3198,Clothing,71,3.2,No,Every 3 Months
3199,Accessories,94,2.8,No,Weekly
3200,Accessories,40,4.2,No,Monthly
3201,Clothing,24,4.8,No,Monthly
3202,Clothing,38,2.8,No,Monthly
3203,Accessories,37,4.5,No,Annually
3204,Outerwear,29,4.1,No,Annually
3205,Outerwear,92,4.3,No,Bi-Weekly
3206,Clothing,24,4.4,No,Every 3 Months
3207,Footwear,52,3.0,No,Monthly
3208,Clothing,29,2.7,No,Annually
3209,Accessories,30,3.3,No,Weekly
3210,Footwear,31,4.3,No,Annually
3211,Clothing,67,2.9,No,Bi-Weekly
3212,Clothing,65,4.9,No,Monthly
3213,Footwear,22,3.6,No,Weekly
3214,Accessories,56,3.3,No,Monthly
3215,Clothing,78,3.1,No,Annually
3216,Outerwear,90,2.7,No,Every 3 Months
3217,Clothing,85,3.4,No,Weekly
3218,Accessories,58,3.4,No,Weekly
3219,Clothing,34,3.9,No,Monthly
3220,Outerwear,40,3.5,No,Weekly
3221,Accessories,29,4.1,No,Monthly
3222,Clothing,76,3.2,No,Annually
3223,Accessories,84,4.6,No,Quarterly
3224,Clothing,65,3.9,No,Bi-Weekly
3225,Clothing,80,2.7,No,Monthly
3226,Clothing,98,3.0,No,Weekly
3227,Footwear,71,3.3,No,Fortnightly
3228,Accessories,69,2.7,No,Quarterly
3229,Accessories,95,4.6,No,Annually
3230,Clothing,67,2.7,No,Monthly
3231,Footwear,49,2.5,No,Annually
3232,Footwear,97,4.4,No,Annually
3233,Clothing,34,4.0,No,Monthly
3234,Accessories,74,3.8,No,Bi-Weekly
3235,Accessories,96,2.5,No,Quarterly
3236,Accessories,68,4.0,No,Monthly
3237,Accessories,84,4.1,No,Monthly
3238,Clothing,57,2.8,No,Weekly
3239,Footwear,84,3.4,No,Quarterly
3240,Accessories,32,2.7,No,Monthly
3241,Footwear,37,3.8,No,Monthly
3242,Accessories,58,4.4,No,Quarterly
3243,Clothing,74,2.8,No,Weekly
3244,Clothing,99,5.0,No,Every 3 Months
3245,Clothing,81,4.7,No,Annually
3246,Clothing,76,3.2,No,Weekly
3247,Footwear,98,2.9,No,Monthly
3248,Accessories,91,3.7,No,Fortnightly
3249,Clothing,79,4.2,No,Quarterly
3250,Accessories,83,3.4,No,Quarterly
3251,Outerwear,90,2.9,No,Weekly
3252,Outerwear,20,3.7,No,Quarterly
3253,Footwear,21,2.7,No,Fortnightly
3254,Accessories,60,3.2,No,Fortnightly
3255,Clothing,31,4.9,No,Every 3 Months
3256,Clothing,40,2.8,No,Monthly
3257,Accessories,26,4.7,No,Every 3 Months
3258,Clothing,98,3.3,No,Every 3 Months
3259,Footwear,51,4.3,No,Bi-Weekly
3260,Accessories,95,3.7,No,Every 3 Months
3261,Accessories,36,4.5,No,Annually
3262,Accessories,52,3.4,No,Weekly
3263,Clothing,35,2.7,No,Every 3 Months
3264,Clothing,68,4.4,No,Fortnightly
3265,Clothing,50,4.0,No,Bi-Weekly
3266,Accessories,100,3.2,No,Fortnightly
3267,Outerwear,74,4.2,No,Weekly
3268,Clothing,45,3.0,No,Quarterly
3269,Clothing,97,2.8,No,Every 3 Months
3270,Clothing,60,4.9,No,Monthly
3271,Clothing,25,4.7,No,Annually
3272,Clothing,55,4.4,No,Weekly
3273,Footwear,99,3.1,No,Quarterly
3274,Accessories,45,2.6,No,Every 3 Months
3275,Clothing,20,3.9,No,Fortnightly
3276,Clothing,88,2.6,No,Weekly
3277,Accessories,99,4.0,No,Every 3 Months
3278,Clothing,86,4.9,No,Monthly
3279,Clothing,70,3.3,No,Weekly
3280,Accessories,50,3.0,No,Fortnightly
3281,Accessories,57,2.7,No,Monthly
3282,Clothing,69,3.1,No,Annually
3283,Clothing,94,4.8,No,Monthly
3284,Outerwear,24,2.9,No,Every 3 Months
3285,Accessories,79,4.5,No,Annually
3286,Accessories,31,4.6,No,Weekly
3287,Outerwear,67,5.0,No,Fortnightly
3288,Clothing,63,4.3,No,Weekly
3289,Accessories,61,4.9,No,Bi-Weekly
3290,Accessories,50,4.0,No,Every 3 Months
3291,Outerwear,82,3.1,No,Monthly
3292,Accessories,51,2.6,No,Monthly
3293,Accessories,23,4.9,No,Fortnightly
3294,Outerwear,91,3.5,No,Fortnightly
3295,Clothing,60,4.5,No,Bi-Weekly
3296,Clothing,34,2.8,No,Weekly
3297,Clothing,23,4.2,No,Quarterly
3298,Accessories,82,4.1,No,Monthly
3299,Outerwear,73,3.5,No,Every 3 Months
3300,Clothing,32,4.0,No,Monthly
3301,Accessories,80,4.0,No,Bi-Weekly
3302,Clothing,58,2.5,No,Fortnightly
3303,Clothing,82,4.2,No,Bi-Weekly
3304,Accessories,60,3.4,No,Fortnightly
3305,Accessories,79,4.8,No,Every 3 Months
3306,Clothing,41,4.9,No,Bi-Weekly
3307,Outerwear,39,3.6,No,Fortnightly
3308,Accessories,36,4.0,No,Monthly
3309,Clothing,70,2.6,No,Monthly
3310,Accessories,47,3.1,No,Monthly
3311,Outerwear,27,3.6,No,Fortnightly
3312,Accessories,52,4.0,No,Annually
3313,Footwear,75,3.9,No,Quarterly
3314,Accessories,30,3.9,No,Monthly
3315,Clothing,94,3.3,No,Quarterly
3316,Accessories,68,2.9,No,Every 3 Months
3317,Clothing,45,3.1,No,Fortnightly
3318,Accessories,67,4.7,No,Quarterly
3319,Outerwear,46,3.9,No,Monthly
3320,Clothing,31,4.3,No,Every 3 Months
3321,Clothing,44,4.2,No,Every 3 Months
3322,Outerwear,100,4.3,No,Annually
3323,Clothing,92,4.6,No,Weekly
3324,Accessories,78,3.8,No,Monthly
3325,Clothing,32,3.3,No,Weekly
3326,Footwear,97,3.7,No,Monthly
3327,Accessories,95,4.3,No,Annually
3328,Clothing,64,4.1,No,Quarterly
3329,Footwear,35,3.2,No,Bi-Weekly
3330,Accessories,54,3.8,No,Bi-Weekly
3331,Footwear,96,3.2,No,Quarterly
3332,Accessories,58,3.5,No,Quarterly
3333,Clothing,23,3.1,No,Bi-Weekly
3334,Clothing,35,4.2,No,Monthly
3335,Clothing,23,3.4,No,Annually
3336,Accessories,94,3.5,No,Quarterly
3337,Clothing,45,4.0,No,Annually
3338,Outerwear,23,4.4,No,Bi-Weekly
3339,Clothing,94,2.9,No,Monthly
3340,Accessories,99,3.6,No,Fortnightly
3341,Clothing,36,4.4,No,Fortnightly
3342,Outerwear,50,4.5,No,Monthly
3343,Outerwear,81,3.8,No,Weekly
3344,Clothing,31,3.6,No,Bi-Weekly
3345,Accessories,48,4.3,No,Annually
3346,Accessories,91,4.0,No,Bi-Weekly
3347,Clothing,99,3.4,No,Quarterly
3348,Footwear,70,4.4,No,Bi-Weekly
3349,Clothing,74,2.8,No,Every 3 Months
3350,Accessories,79,2.8,No,Quarterly
3351,Accessories,33,4.9,No,Bi-Weekly
3352,Clothing,49,4.2,No,Fortnightly
3353,Accessories,96,2.9,No,Bi-Weekly
3354,Clothing,66,4.6,No,Every 3 Months
3355,Clothing,45,2.8,No,Weekly
3356,Clothing,28,2.6,No,Bi-Weekly
3357,Clothing,48,3.5,No,Bi-Weekly
3358,Clothing,67,3.5,No,Monthly
3359,Clothing,59,3.4,No,Annually
3360,Accessories,74,3.9,No,Monthly
3361,Outerwear,81,3.3,No,Every 3 Months
3362,Footwear,26,4.1,No,Bi-Weekly
3363,Accessories,61,3.0,No,Fortnightly
3364,Clothing,23,3.0,No,Bi-Weekly
3365,Accessories,33,3.2,No,Monthly
3366,Clothing,58,3.9,No,Every 3 Months
3367,Accessories,65,3.6,No,Quarterly
3368,Clothing,48,3.1,No,Fortnightly
3369,Footwear,25,4.8,No,Every 3 Months
3370,Clothing,51,3.8,No,Monthly
3371,Accessories,31,2.8,No,Fortnightly
3372,Clothing,99,4.0,No,Annually
3373,Clothing,25,4.6,No,Every 3 Months
3374,Footwear,52,3.5,No,Every 3 Months
3375,Clothing,47,3.7,No,Annually
3376,Footwear,98,4.9,No,Annually
3377,Accessories,46,4.1,No,Quarterly
3378,Clothing,32,4.6,No,Fortnightly
3379,Clothing,75,4.5,No,Quarterly
3380,Accessories,51,5.0,No,Weekly
3381,Clothing,52,3.8,No,Every 3 Months
3382,Accessories,66,4.7,No,Quarterly
3383,Clothing,35,2.8,No,Weekly
3384,Outerwear,43,2.6,No,Bi-Weekly
3385,Clothing,24,3.8,No,Quarterly
3386,Accessories,83,2.8,No,Every 3 Months
3387,Clothing,62,2.6,No,Quarterly
3388,Clothing,78,3.4,No,Bi-Weekly
3389,Clothing,61,4.5,No,Weekly
3390,Clothing,57,3.8,No,Annually
3391,Clothing,70,3.0,No,Annually
3392,Clothing,57,3.7,No,Every 3 Months
3393,Accessories,74,4.4,No,Bi-Weekly
3394,Clothing,90,3.1,No,Monthly
3395,Footwear,98,4.2,No,Annually
3396,Clothing,43,3.1,No,Every 3 Months
3397,Clothing,37,5.0,No,Quarterly
3398,Clothing,38,2.7,No,Bi-Weekly
3399,Clothing,60,3.8,No,Fortnightly
3400,Clothing,55,3.3,No,Annually
3401,Accessories,51,4.8,No,Fortnightly
3402,Accessories,71,3.4,No,Weekly
3403,Clothing,61,4.4,No,Every 3 Months
3404,Footwear,65,3.9,No,Bi-Weekly
3405,Accessories,34,3.9,No,Annually
3406,Clothing,87,4.2,No,Bi-Weekly
3407,Clothing,79,4.0,No,Quarterly
3408,Clothing,46,2.6,No,Quarterly
3409,Clothing,72,4.4,No,Annually
3410,Clothing,93,3.2,No,Every 3 Months
3411,Footwear,76,4.3,No,Bi-Weekly
3412,Footwear,56,4.9,No,Weekly
3413,Footwear,83,3.8,No,Quarterly
3414,Accessories,90,2.5,No,Bi-Weekly
3415,Footwear,94,4.9,No,Quarterly
3416,Clothing,68,3.0,No,Annually
3417,Footwear,53,3.2,No,Every 3 Months
3418,Outerwear,35,2.9,No,Fortnightly
3419,Outerwear,30,2.8,No,Annually
3420,Accessories,26,3.1,No,Bi-Weekly
3421,Accessories,60,3.4,No,Bi-Weekly
3422,Footwear,30,2.9,No,Weekly
3423,Outerwear,91,3.2,No,Monthly
3424,Footwear,71,3.8,No,Bi-Weekly
3425,Accessories,64,3.6,No,Monthly
3426,Accessories,54,4.3,No,Bi-Weekly
3427,Clothing,35,4.8,No,Annually
3428,Clothing,38,2.5,No,Annually
3429,Accessories,69,2.5,No,Monthly
3430,Clothing,96,4.6,No,Weekly
3431,Clothing,73,4.2,No,Every 3 Months
3432,Accessories,49,4.2,No,Annually
3433,Footwear,44,4.8,No,Every 3 Months
3434,Clothing,93,4.5,No,Annually
3435,Clothing,72,3.3,No,Fortnightly
3436,Clothing,91,2.7,No,Bi-Weekly
3437,Accessories,83,2.8,No,Monthly
3438,Outerwear,62,3.5,No,Annually
3439,Clothing,71,3.0,No,Monthly
3440,Accessories,93,4.5,No,Quarterly
3441,Accessories,63,4.3,No,Weekly
3442,Clothing,96,4.1,No,Annually
3443,Clothing,78,4.3,No,Weekly
3444,Clothing,24,5.0,No,Bi-Weekly
3445,Clothing,63,3.8,No,Bi-Weekly
3446,Accessories,58,4.9,No,Annually
3447,Footwear,55,5.0,No,Weekly
3448,Footwear,58,4.3,No,Bi-Weekly
3449,Outerwear,28,4.1,No,Fortnightly
3450,Clothing,37,4.5,No,Monthly
3451,Clothing,78,3.6,No,Monthly
3452,Clothing,73,3.0,No,Annually
3453,Outerwear,20,3.7,No,Fortnightly
3454,Clothing,60,4.3,No,Bi-Weekly
3455,Accessories,71,4.6,No,Bi-Weekly
3456,Clothing,89,4.7,No,Annually
3457,Clothing,53,4.6,No,Monthly
3458,Accessories,87,3.0,No,Fortnightly
3459,Accessories,37,3.4,No,Quarterly
3460,Clothing,37,3.8,No,Annually
3461,Accessories,78,3.1,No,Bi-Weekly
3462,Footwear,23,4.4,No,Quarterly
3463,Clothing,73,4.5,No,Every 3 Months
3464,Accessories,27,2.8,No,Fortnightly
3465,Outerwear,59,2.7,No,Annually
3466,Accessories,53,3.4,No,Weekly
3467,Clothing,42,4.6,No,Annually
3468,Accessories,45,5.0,No,Annually
3469,Accessories,89,3.5,No,Quarterly
3470,Clothing,85,3.3,No,Annually
3471,Outerwear,69,4.5,No,Bi-Weekly
3472,Footwear,66,3.1,No,Bi-Weekly
3473,Clothing,42,4.0,No,Weekly
3474,Clothing,40,2.5,No,Weekly
3475,Clothing,82,4.4,No,Monthly
3476,Footwear,88,4.4,No,Quarterly
3477,Footwear,99,3.2,No,Weekly
3478,Accessories,85,3.8,No,Bi-Weekly
3479,Accessories,57,4.6,No,Quarterly
3480,Clothing,56,4.9,No,Monthly
3481,Footwear,79,3.5,No,Monthly
3482,Clothing,67,3.4,No,Bi-Weekly
3483,Accessories,61,3.9,No,Weekly
3484,Clothing,37,3.9,No,Every 3 Months
3485,Clothing,75,4.2,No,Bi-Weekly
3486,Clothing,21,3.4,No,Fortnightly
3487,Clothing,89,4.9,No,Weekly
3488,Footwear,24,2.9,No,Annually
3489,Clothing,27,4.9,No,Quarterly
3490,Clothing,26,4.6,No,Every 3 Months
3491,Footwear,82,3.6,No,Quarterly
3492,Clothing,28,4.3,No,Monthly
3493,Accessories,65,4.6,No,Annually
3494,Clothing,82,4.7,No,Weekly
3495,Accessories,38,3.5,No,Quarterly
3496,Clothing,33,2.8,No,Weekly
3497,Footwear,38,4.0,No,Monthly
3498,Accessories,48,4.3,No,Every 3 Months
3499,Footwear,35,3.8,No,Bi-Weekly
3500,Clothing,29,3.0,No,Every 3 Months
3501,Clothing,48,4.6,No,Fortnightly
3502,Footwear,87,4.8,No,Weekly
3503,Accessories,62,4.7,No,Quarterly
3504,Clothing,96,3.9,No,Weekly
3505,Accessories,41,4.0,No,Monthly
3506,Accessories,42,3.7,No,Every 3 Months
3507,Clothing,57,3.7,No,Fortnightly
3508,Accessories,65,4.2,No,Every 3 Months
3509,Clothing,54,4.7,No,Weekly
3510,Clothing,22,4.3,No,Bi-Weekly
3511,Footwear,96,4.9,No,Monthly
3512,Accessories,81,3.9,No,Every 3 Months
3513,Clothing,46,3.4,No,Quarterly
3514,Clothing,74,4.2,No,Fortnightly
3515,Footwear,50,4.7,No,Monthly
3516,Clothing,80,4.0,No,Bi-Weekly
3517,Footwear,56,4.0,No,Bi-Weekly
3518,Clothing,69,3.1,No,Every 3 Months
3519,Clothing,97,4.2,No,Quarterly
3520,Clothing,66,3.7,No,Fortnightly
3521,Accessories,70,3.1,No,Monthly
3522,Footwear,50,3.7,No,Weekly
3523,Clothing,85,3.2,No,Quarterly
3524,Accessories,59,2.8,No,Fortnightly
3525,Clothing,74,2.9,No,Monthly
3526,Accessories,38,3.5,No,Annually
3527,Clothing,99,3.8,No,Every 3 Months
3528,Clothing,97,4.7,No,Weekly
3529,Accessories,67,4.5,No,Annually
3530,Clothing,20,3.9,No,Weekly
3531,Accessories,45,3.4,No,Weekly
3532,Footwear,52,4.6,No,Quarterly
3533,Clothing,68,4.6,No,Annually
3534,Footwear,98,4.7,No,Fortnightly
3535,Footwear,83,3.2,No,Weekly
3536,Clothing,51,5.0,No,Monthly
3537,Accessories,21,4.5,No,Monthly
3538,Accessories,92,3.5,No,Every 3 Months
3539,Footwear,63,4.5,No,Monthly
3540,Accessories,56,3.2,No,Bi-Weekly
3541,Clothing,95,4.6,No,Weekly
3542,Clothing,66,4.0,No,Annually
3543,Outerwear,28,4.2,No,Weekly
3544,Accessories,83,4.1,No,Every 3 Months
3545,Clothing,55,3.6,No,Every 3 Months
3546,Footwear,28,3.7,No,Annually
3547,Accessories,79,3.6,No,Bi-Weekly
3548,Accessories,31,3.8,No,Annually
3549,Clothing,37,3.0,No,Fortnightly
3550,Clothing,34,3.4,No,Fortnightly
3551,Footwear,74,4.8,No,Weekly
3552,Accessories,31,2.6,No,Weekly
3553,Accessories,66,2.9,No,Quarterly
3554,Footwear,99,4.9,No,Weekly
3555,Clothing,55,5.0,No,Fortnightly
3556,Clothing,23,4.6,No,Quarterly
3557,Clothing,88,4.2,No,Bi-Weekly
3558,Outerwear,26,4.9,No,Every 3 Months
3559,Accessories,94,4.8,No,Quarterly
3560,Clothing,25,3.0,No,Every 3 Months
3561,Clothing,96,3.5,No,Annually
3562,Footwear,29,3.4,No,Fortnightly
3563,Footwear,36,3.4,No,Weekly
3564,Clothing,90,4.9,No,Every 3 Months
3565,Accessories,38,4.4,No,Annually
3566,Accessories,52,4.2,No,Monthly
3567,Clothing,88,3.1,No,Monthly
3568,Accessories,56,4.0,No,Monthly
3569,Footwear,71,4.8,No,Quarterly
3570,Footwear,94,3.3,No,Fortnightly
3571,Clothing,97,4.7,No,Annually
3572,Clothing,27,3.2,No,Every 3 Months
3573,Clothing,28,5.0,No,Monthly
3574,Clothing,67,4.9,No,Monthly
3575,Clothing,70,4.9,No,Quarterly
3576,Outerwear,95,3.7,No,Bi-Weekly
3577,Footwear,24,3.0,No,Bi-Weekly
3578,Accessories,35,2.6,No,Weekly
3579,Footwear,22,2.6,No,Quarterly
3580,Accessories,66,4.8,No,Every 3 Months
3581,Clothing,83,3.2,No,Bi-Weekly
3582,Clothing,95,4.9,No,Weekly
3583,Clothing,41,3.4,No,Annually
3584,Clothing,77,2.7,No,Every 3 Months
3585,Footwear,52,4.8,No,Monthly
3586,Accessories,41,4.1,No,Bi-Weekly
3587,Clothing,28,4.6,No,Bi-Weekly
3588,Clothing,90,4.4,No,Annually
3589,Accessories,55,3.5,No,Annually
3590,Accessories,73,4.8,No,Every 3 Months
3591,Clothing,87,2.9,No,Every 3 Months
3592,Outerwear,89,3.2,No,Quarterly
3593,Footwear,82,4.4,No,Fortnightly
3594,Footwear,80,4.6,No,Monthly
3595,Accessories,87,2.6,No,Quarterly
3596,Clothing,41,3.1,No,Annually
3597,Clothing,83,4.3,No,Fortnightly
3598,Accessories,71,3.1,No,Quarterly
3599,Clothing,76,4.6,No,Bi-Weekly
3600,Accessories,34,4.6,No,Weekly
3601,Clothing,81,2.7,No,Bi-Weekly
3602,Clothing,47,3.0,No,Monthly
3603,Clothing,36,3.3,No,Quarterly
3604,Clothing,51,2.7,No,Weekly
3605,Clothing,86,3.3,No,Annually
3606,Clothing,41,4.3,No,Every 3 Months
3607,Footwear,90,4.8,No,Annually
3608,Accessories,93,3.3,No,Bi-Weekly
3609,Accessories,56,4.3,No,Every 3 Months
3610,Clothing,39,3.0,No,Monthly
3611,Outerwear,86,4.8,No,Fortnightly
3612,Clothing,82,2.9,No,Annually
3613,Footwear,29,3.6,No,Every 3 Months
3614,Accessories,27,3.5,No,Annually
3615,Accessories,25,4.7,No,Annually
3616,Clothing,31,4.4,No,Monthly
3617,Clothing,23,3.3,No,Fortnightly
3618,Accessories,47,4.3,No,Monthly
3619,Accessories,67,4.0,No,Bi-Weekly
3620,Accessories,75,4.9,No,Weekly
3621,Footwear,82,2.9,No,Fortnightly
3622,Footwear,32,4.0,No,Fortnightly
3623,Clothing,41,4.3,No,Annually
3624,Accessories,89,2.7,No,Weekly
3625,Accessories,82,5.0,No,Bi-Weekly
3626,Accessories,99,4.4,No,Weekly
3627,Clothing,98,3.5,No,Quarterly
3628,Accessories,54,3.3,No,Every 3 Months
3629,Clothing,88,3.8,No,Monthly
3630,Clothing,43,4.5,No,Fortnightly
3631,Accessories,73,4.8,No,Weekly
3632,Accessories,50,2.9,No,Monthly
3633,Footwear,73,3.2,No,Quarterly
